id,class_cvp,class_2025,stable_20_,n_matches_sem_limiar,max_similaridade,melhor_TARGET_FID
14240,1,15,15,702,2025.0,year
14241,1,12,12,702,2025.0,year
14242,1,15,15,702,2025.0,year
14243,1,41,41,702,2025.0,year
14244,1,21,15,702,2025.0,year
14245,1,15,15,702,2025.0,year
14246,1,15,15,702,2025.0,year
14247,1,15,15,702,2025.0,year
14248,1,15,15,702,2025.0,year
14249,1,15,15,702,2025.0,year
14250,1,15,15,702,2025.0,year
14251,1,15,15,702,2025.0,year
14252,1,15,15,702,2025.0,year
14253,1,15,15,702,2025.0,year
14254,1,15,15,702,2025.0,year
14255,1,15,15,702,2025.0,year
14256,1,15,15,702,2025.0,year
14257,1,15,15,702,2025.0,year
14258,1,15,15,702,2025.0,year
14259,1,15,15,702,2025.0,year
14260,1,15,15,702,2025.0,year
14261,1,41,41,702,2025.0,year
14262,1,15,15,702,2025.0,year
14263,1,15,15,702,2025.0,year
14264,1,15,15,702,2025.0,year
14265,1,15,15,702,2025.0,year
14266,1,15,15,702,2025.0,year
14267,1,15,15,702,2025.0,year
14268,1,15,15,702,2025.0,year
14269,1,15,15,702,2025.0,year
14270,1,15,4,702,2025.0,year
14271,1,12,12,702,2025.0,year
14272,1,15,15,702,2025.0,year
14273,1,15,15,702,2025.0,year
14274,1,15,15,702,2025.0,year
14275,1,15,15,702,2025.0,year
14276,1,15,15,702,2025.0,year
14277,1,15,15,702,2025.0,year
14278,1,15,15,702,2025.0,year
14279,1,15,15,702,2025.0,year
14280,1,15,15,702,2025.0,year
14281,1,15,15,702,2025.0,year
14282,1,15,15,702,2025.0,year
14283,1,15,15,702,2025.0,year
14284,1,15,15,702,2025.0,year
14285,1,15,15,702,2025.0,year
14286,1,15,15,702,2025.0,year
14287,1,15,15,702,2025.0,year
14288,1,15,15,702,2025.0,year
14289,1,15,15,702,2025.0,year
14290,1,15,15,702,2025.0,year
14291,1,15,15,702,2025.0,year
14292,1,15,15,702,2025.0,year
14293,1,15,15,702,2025.0,year
14294,1,15,15,702,2025.0,year
14295,1,15,15,702,2025.0,year
14296,1,41,41,702,2025.0,year
14297,1,15,15,702,2025.0,year
14298,1,15,15,702,2025.0,year
14299,1,15,15,702,2025.0,year
14300,1,21,15,702,2025.0,year
14301,1,15,15,702,2025.0,year
14302,1,15,15,702,2025.0,year
14303,1,15,15,702,2025.0,year
14304,1,15,15,702,2025.0,year
14305,1,15,15,702,2025.0,year
14306,1,15,15,702,2025.0,year
14307,1,15,15,702,2025.0,year
14308,1,4,4,702,2025.0,year
14309,1,15,15,702,2025.0,year
14310,1,15,15,702,2025.0,year
14311,1,15,15,702,2025.0,year
14312,1,15,15,702,2025.0,year
14313,1,15,15,702,2025.0,year
14314,1,15,15,702,2025.0,year
14315,1,15,15,702,2025.0,year
14316,1,15,15,702,2025.0,year
14317,1,15,15,702,2025.0,year
14318,1,15,15,702,2025.0,year
14319,1,15,15,702,2025.0,year
14320,1,15,15,702,2025.0,year
14321,1,15,15,702,2025.0,year
14322,1,15,15,702,2025.0,year
14323,1,15,15,702,2025.0,year
14324,1,15,15,702,2025.0,year
14325,1,15,15,702,2025.0,year
14326,1,15,15,702,2025.0,year
14327,1,15,15,702,2025.0,year
14328,1,4,15,702,2025.0,year
14329,1,15,15,702,2025.0,year
14330,1,15,15,702,2025.0,year
14331,1,15,15,702,2025.0,year
14332,1,15,15,702,2025.0,year
14333,1,15,15,702,2025.0,year
14334,1,4,4,702,2025.0,year
14335,1,15,15,702,2025.0,year
14336,1,15,15,702,2025.0,year
14337,1,15,15,702,2025.0,year
14338,1,15,15,702,2025.0,year
14339,1,15,15,702,2025.0,year
14340,1,15,15,702,2025.0,year
14341,1,15,15,702,2025.0,year
14342,1,15,15,702,2025.0,year
14343,1,15,15,702,2025.0,year
14344,1,15,15,702,2025.0,year
14345,1,15,15,702,2025.0,year
14346,1,15,15,702,2025.0,year
14347,1,15,15,702,2025.0,year
14348,1,15,15,702,2025.0,year
14349,1,39,39,702,2025.0,year
14350,1,15,15,702,2025.0,year
14351,1,4,4,702,2025.0,year
14352,1,15,15,702,2025.0,year
14353,1,15,15,702,2025.0,year
14354,1,12,12,702,2025.0,year
14355,1,15,15,702,2025.0,year
14356,1,15,15,702,2025.0,year
14357,1,15,15,702,2025.0,year
14358,1,15,15,702,2025.0,year
14359,1,15,15,702,2025.0,year
14360,1,15,4,702,2025.0,year
14361,1,15,15,702,2025.0,year
14362,1,15,12,702,2025.0,year
14363,1,15,15,702,2025.0,year
14364,1,15,15,702,2025.0,year
14365,1,39,39,702,2025.0,year
14366,1,15,15,702,2025.0,year
14367,1,15,15,702,2025.0,year
14368,1,20,20,702,2025.0,year
14369,1,15,15,702,2025.0,year
14370,1,15,15,702,2025.0,year
14371,1,15,15,702,2025.0,year
14372,1,15,15,702,2025.0,year
14373,1,9,9,702,2025.0,year
14374,1,15,15,702,2025.0,year
14375,1,15,15,702,2025.0,year
14376,1,15,15,702,2025.0,year
14377,1,15,15,702,2025.0,year
14378,1,15,15,702,2025.0,year
14379,1,15,15,702,2025.0,year
14380,1,15,15,702,2025.0,year
14381,1,15,15,702,2025.0,year
14382,1,15,15,702,2025.0,year
14383,1,15,15,702,2025.0,year
14384,1,15,15,702,2025.0,year
14385,1,15,15,702,2025.0,year
14386,1,15,15,702,2025.0,year
14387,1,15,15,702,2025.0,year
14388,1,15,15,702,2025.0,year
14389,1,15,15,702,2025.0,year
14390,1,15,15,702,2025.0,year
14391,1,15,15,702,2025.0,year
14392,1,15,15,702,2025.0,year
14393,1,15,15,702,2025.0,year
14394,1,15,15,702,2025.0,year
14395,1,15,15,702,2025.0,year
14396,1,15,15,702,2025.0,year
14397,1,15,15,702,2025.0,year
14398,1,15,15,702,2025.0,year
14399,1,15,15,702,2025.0,year
14400,1,15,15,702,2025.0,year
14401,1,15,15,702,2025.0,year
14402,1,15,15,702,2025.0,year
14403,1,15,15,702,2025.0,year
14404,1,15,15,702,2025.0,year
14405,1,15,15,702,2025.0,year
14406,1,15,15,702,2025.0,year
14407,1,15,15,702,2025.0,year
14408,1,15,15,702,2025.0,year
14409,1,15,15,702,2025.0,year
14410,1,15,15,702,2025.0,year
14411,1,15,15,702,2025.0,year
14412,1,15,15,702,2025.0,year
14413,1,21,21,702,2025.0,year
14414,1,15,15,702,2025.0,year
14415,1,15,15,702,2025.0,year
14416,1,15,15,702,2025.0,year
14417,1,15,15,702,2025.0,year
14418,1,15,15,702,2025.0,year
14419,1,15,15,702,2025.0,year
14420,1,15,15,702,2025.0,year
14421,1,15,15,702,2025.0,year
14422,1,15,15,702,2025.0,year
14423,1,15,15,702,2025.0,year
14424,1,15,15,702,2025.0,year
14425,1,15,15,702,2025.0,year
14426,1,15,15,702,2025.0,year
14427,1,15,15,702,2025.0,year
14428,1,15,15,702,2025.0,year
14429,1,15,15,702,2025.0,year
14430,1,15,15,702,2025.0,year
14431,1,15,15,702,2025.0,year
14432,1,15,15,702,2025.0,year
14433,1,15,15,702,2025.0,year
14434,1,15,15,702,2025.0,year
14435,1,15,15,702,2025.0,year
14436,1,15,15,702,2025.0,year
14437,1,41,41,702,2025.0,year
14438,1,15,15,702,2025.0,year
14439,1,15,15,702,2025.0,year
14440,1,15,15,702,2025.0,year
14441,1,15,15,702,2025.0,year
14442,1,15,15,702,2025.0,year
14443,1,15,15,702,2025.0,year
14444,1,15,15,702,2025.0,year
14445,1,15,15,702,2025.0,year
14446,1,15,15,702,2025.0,year
14447,1,15,15,702,2025.0,year
14448,1,15,15,702,2025.0,year
14449,1,4,4,702,2025.0,year
14450,1,15,15,702,2025.0,year
14451,1,15,15,702,2025.0,year
14452,1,15,15,702,2025.0,year
14453,1,15,15,702,2025.0,year
14454,1,15,15,702,2025.0,year
14455,1,15,15,702,2025.0,year
14456,1,15,15,702,2025.0,year
14457,1,15,15,702,2025.0,year
14458,1,15,15,702,2025.0,year
14459,1,15,15,702,2025.0,year
14460,1,15,15,702,2025.0,year
14461,1,15,15,702,2025.0,year
14462,1,15,15,702,2025.0,year
14463,1,15,15,702,2025.0,year
14464,1,15,15,702,2025.0,year
14465,1,15,15,702,2025.0,year
14466,1,15,15,702,2025.0,year
14467,1,15,15,702,2025.0,year
14468,1,15,15,702,2025.0,year
14469,1,15,15,702,2025.0,year
14470,1,15,15,702,2025.0,year
14471,1,15,15,702,2025.0,year
14472,1,15,15,702,2025.0,year
14473,1,15,15,702,2025.0,year
14474,1,41,41,702,2025.0,year
14475,1,39,39,702,2025.0,year
14476,1,15,15,702,2025.0,year
14477,1,15,15,702,2025.0,year
14478,1,15,15,702,2025.0,year
14479,1,21,15,702,2025.0,year
14480,1,15,15,702,2025.0,year
14481,1,15,15,702,2025.0,year
14482,1,15,15,702,2025.0,year
14483,1,15,4,702,2025.0,year
14484,1,15,15,702,2025.0,year
14485,1,15,15,702,2025.0,year
14486,1,15,15,702,2025.0,year
14487,1,15,15,702,2025.0,year
14488,1,15,15,702,2025.0,year
14489,1,15,15,702,2025.0,year
14490,1,15,15,702,2025.0,year
14491,1,15,15,702,2025.0,year
14492,1,15,15,702,2025.0,year
14493,1,15,15,702,2025.0,year
14494,1,15,15,702,2025.0,year
14495,1,15,15,702,2025.0,year
14496,1,15,15,702,2025.0,year
14497,1,15,15,702,2025.0,year
14498,1,15,15,702,2025.0,year
14499,1,15,15,702,2025.0,year
14500,1,15,15,702,2025.0,year
14501,1,15,15,702,2025.0,year
14502,1,15,15,702,2025.0,year
14503,1,15,15,702,2025.0,year
14504,1,15,15,702,2025.0,year
14505,1,15,15,702,2025.0,year
14506,1,15,15,702,2025.0,year
14507,1,15,15,702,2025.0,year
14508,1,15,15,702,2025.0,year
14509,1,15,15,702,2025.0,year
14510,1,15,15,702,2025.0,year
14511,1,15,15,702,2025.0,year
14512,1,15,15,702,2025.0,year
14513,1,15,15,702,2025.0,year
14514,1,15,15,702,2025.0,year
14515,1,15,15,702,2025.0,year
14516,1,15,15,702,2025.0,year
14517,1,15,15,702,2025.0,year
14518,1,15,15,702,2025.0,year
14519,1,15,15,702,2025.0,year
14520,1,15,15,702,2025.0,year
14521,1,39,39,702,2025.0,year
14522,1,15,15,702,2025.0,year
14523,1,15,15,702,2025.0,year
14524,1,41,41,702,2025.0,year
14525,1,15,15,702,2025.0,year
14526,1,15,15,702,2025.0,year
14527,1,15,15,702,2025.0,year
14528,1,15,15,702,2025.0,year
14529,1,4,4,702,2025.0,year
14530,1,15,15,702,2025.0,year
14531,1,15,15,702,2025.0,year
14532,1,15,15,702,2025.0,year
14533,1,15,15,702,2025.0,year
14534,1,15,15,702,2025.0,year
14535,1,15,15,702,2025.0,year
14536,1,15,15,702,2025.0,year
14537,1,15,15,702,2025.0,year
14538,1,15,15,702,2025.0,year
14539,1,15,15,702,2025.0,year
14540,1,15,15,702,2025.0,year
14541,1,3,3,702,2025.0,year
14542,1,4,4,702,2025.0,year
14543,1,15,15,702,2025.0,year
14544,1,15,15,702,2025.0,year
14545,1,15,15,702,2025.0,year
14546,1,15,15,702,2025.0,year
14547,1,15,15,702,2025.0,year
14548,1,15,15,702,2025.0,year
14549,1,15,15,702,2025.0,year
14550,1,15,15,702,2025.0,year
14551,1,15,15,702,2025.0,year
14552,1,15,15,702,2025.0,year
14553,1,15,15,702,2025.0,year
14554,1,15,15,702,2025.0,year
14555,1,15,15,702,2025.0,year
14556,1,15,15,702,2025.0,year
14557,1,15,15,702,2025.0,year
14558,1,15,15,702,2025.0,year
14559,1,15,15,702,2025.0,year
14560,1,15,15,702,2025.0,year
14561,1,15,15,702,2025.0,year
14562,1,15,15,702,2025.0,year
14563,1,4,4,702,2025.0,year
14564,1,15,15,702,2025.0,year
14565,1,41,41,702,2025.0,year
14566,1,15,15,702,2025.0,year
14567,1,15,15,702,2025.0,year
14568,1,15,15,702,2025.0,year
14569,1,15,15,702,2025.0,year
14570,1,15,15,702,2025.0,year
14571,1,15,15,702,2025.0,year
14572,1,15,15,702,2025.0,year
14573,1,15,15,702,2025.0,year
14574,1,15,15,702,2025.0,year
14575,1,15,15,702,2025.0,year
14576,1,15,15,702,2025.0,year
14577,1,15,15,702,2025.0,year
14578,1,15,15,702,2025.0,year
14579,1,15,15,702,2025.0,year
14580,1,15,15,702,2025.0,year
14581,1,15,15,702,2025.0,year
14582,1,15,15,702,2025.0,year
14583,1,15,15,702,2025.0,year
14584,1,15,15,702,2025.0,year
14585,1,15,15,702,2025.0,year
14586,1,15,15,702,2025.0,year
14587,1,15,15,702,2025.0,year
14588,1,15,15,702,2025.0,year
14589,1,15,15,702,2025.0,year
14590,1,15,15,702,2025.0,year
14591,1,15,15,702,2025.0,year
14592,1,15,15,702,2025.0,year
14593,1,15,15,702,2025.0,year
14594,1,15,15,702,2025.0,year
14595,1,15,15,702,2025.0,year
14596,1,15,15,702,2025.0,year
14597,1,15,15,702,2025.0,year
14598,1,39,15,702,2025.0,year
14599,1,15,15,702,2025.0,year
14600,1,15,15,702,2025.0,year
14601,1,15,15,702,2025.0,year
14602,1,15,15,702,2025.0,year
14603,1,15,15,702,2025.0,year
14604,1,15,15,702,2025.0,year
14605,1,15,15,702,2025.0,year
14606,1,15,15,702,2025.0,year
14607,1,15,15,702,2025.0,year
14608,1,4,15,702,2025.0,year
14609,1,4,4,702,2025.0,year
14610,1,15,15,702,2025.0,year
14611,1,39,39,702,2025.0,year
14612,1,15,15,702,2025.0,year
14613,1,15,15,702,2025.0,year
14614,1,15,15,702,2025.0,year
14615,1,15,15,702,2025.0,year
14616,1,15,15,702,2025.0,year
14617,1,4,4,702,2025.0,year
14618,1,15,15,702,2025.0,year
14619,1,15,15,702,2025.0,year
14620,1,15,15,702,2025.0,year
14621,1,15,15,702,2025.0,year
14622,1,15,15,702,2025.0,year
14623,1,15,15,702,2025.0,year
14624,1,15,15,702,2025.0,year
14625,1,4,4,702,2025.0,year
14626,1,15,15,702,2025.0,year
14627,1,12,12,702,2025.0,year
14628,1,15,15,702,2025.0,year
14629,1,15,15,702,2025.0,year
14630,1,15,15,702,2025.0,year
14631,1,15,15,702,2025.0,year
14632,1,15,15,702,2025.0,year
14633,1,15,15,702,2025.0,year
14634,1,15,15,702,2025.0,year
14635,1,15,15,702,2025.0,year
14636,1,21,15,702,2025.0,year
14637,1,12,12,702,2025.0,year
14638,1,12,12,702,2025.0,year
14639,1,15,15,702,2025.0,year
14640,1,15,15,702,2025.0,year
14641,1,15,15,702,2025.0,year
14642,1,15,15,702,2025.0,year
14643,1,15,15,702,2025.0,year
14644,1,15,15,702,2025.0,year
14645,1,15,15,702,2025.0,year
14646,1,15,15,702,2025.0,year
14647,1,15,15,702,2025.0,year
14648,1,15,15,702,2025.0,year
14649,1,15,15,702,2025.0,year
14650,1,15,15,702,2025.0,year
14651,1,15,15,702,2025.0,year
14652,1,15,15,702,2025.0,year
14653,1,15,4,702,2025.0,year
14654,1,15,15,702,2025.0,year
14655,1,15,15,702,2025.0,year
14656,1,15,15,702,2025.0,year
14657,1,15,15,702,2025.0,year
14658,1,15,15,702,2025.0,year
14659,1,15,15,702,2025.0,year
14660,1,4,4,702,2025.0,year
14661,1,15,15,702,2025.0,year
14662,1,15,15,702,2025.0,year
14663,1,4,4,702,2025.0,year
14664,1,15,15,702,2025.0,year
14665,1,15,15,702,2025.0,year
14666,1,15,15,702,2025.0,year
14667,1,15,15,702,2025.0,year
14668,1,15,15,702,2025.0,year
14669,1,15,15,702,2025.0,year
14670,1,21,15,702,2025.0,year
14671,1,15,15,702,2025.0,year
14672,1,15,15,702,2025.0,year
14673,1,15,15,702,2025.0,year
14674,1,15,15,702,2025.0,year
14675,1,15,15,702,2025.0,year
14676,1,15,15,702,2025.0,year
14677,1,39,39,702,2025.0,year
14678,1,15,15,702,2025.0,year
14679,1,15,15,702,2025.0,year
14680,1,15,15,702,2025.0,year
14681,1,15,15,702,2025.0,year
14682,1,15,15,702,2025.0,year
14683,1,15,15,702,2025.0,year
14684,1,15,15,702,2025.0,year
14685,1,15,15,702,2025.0,year
14686,1,15,15,702,2025.0,year
14687,1,15,15,702,2025.0,year
14688,1,15,15,702,2025.0,year
14689,1,15,15,702,2025.0,year
14690,1,15,15,702,2025.0,year
14691,1,15,15,702,2025.0,year
14692,1,15,15,702,2025.0,year
14693,1,3,3,702,2025.0,year
14694,1,15,15,702,2025.0,year
14695,1,15,15,702,2025.0,year
14696,1,15,15,702,2025.0,year
14697,1,15,15,702,2025.0,year
14698,1,15,15,702,2025.0,year
14699,1,39,39,702,2025.0,year
14700,1,15,15,702,2025.0,year
14701,1,15,15,702,2025.0,year
14702,1,15,15,702,2025.0,year
14703,1,15,15,702,2025.0,year
14704,1,15,15,702,2025.0,year
14705,1,24,24,702,2025.0,year
14706,1,15,15,702,2025.0,year
14707,1,15,15,702,2025.0,year
14708,1,15,15,702,2025.0,year
14709,1,15,15,702,2025.0,year
14710,1,15,15,702,2025.0,year
14711,1,15,15,702,2025.0,year
14712,1,47,47,702,2025.0,year
14713,1,15,15,702,2025.0,year
14714,1,15,15,702,2025.0,year
14715,1,15,15,702,2025.0,year
14716,1,15,15,702,2025.0,year
14717,1,15,4,702,2025.0,year
14718,1,4,4,702,2025.0,year
14719,1,15,15,702,2025.0,year
14720,1,15,15,702,2025.0,year
14721,1,15,15,702,2025.0,year
14722,1,15,15,702,2025.0,year
14723,1,15,15,702,2025.0,year
14724,1,15,15,702,2025.0,year
14725,1,15,15,702,2025.0,year
14726,1,15,15,702,2025.0,year
14727,1,15,15,702,2025.0,year
14728,1,15,15,702,2025.0,year
14729,1,15,15,702,2025.0,year
14730,1,15,15,702,2025.0,year
14731,1,15,15,702,2025.0,year
14732,1,15,15,702,2025.0,year
14733,1,15,15,702,2025.0,year
14734,1,15,15,702,2025.0,year
14735,1,15,15,702,2025.0,year
14736,1,15,15,702,2025.0,year
14737,1,15,15,702,2025.0,year
14738,1,15,15,702,2025.0,year
14739,1,15,15,702,2025.0,year
14740,1,15,15,702,2025.0,year
14741,1,15,15,702,2025.0,year
14742,1,15,15,702,2025.0,year
14743,1,15,15,702,2025.0,year
14744,1,15,15,702,2025.0,year
14745,1,15,15,702,2025.0,year
14746,1,15,15,702,2025.0,year
14747,1,15,15,702,2025.0,year
14748,1,15,15,702,2025.0,year
14749,1,21,15,702,2025.0,year
14750,1,15,15,702,2025.0,year
14751,1,15,15,702,2025.0,year
14752,1,15,15,702,2025.0,year
14753,1,15,15,702,2025.0,year
14754,1,15,15,702,2025.0,year
14755,1,15,15,702,2025.0,year
14756,1,15,15,702,2025.0,year
14757,1,15,15,702,2025.0,year
14758,1,15,15,702,2025.0,year
14759,1,15,15,702,2025.0,year
14760,1,15,15,702,2025.0,year
14761,1,15,15,702,2025.0,year
14762,1,15,15,702,2025.0,year
14763,1,15,15,702,2025.0,year
14764,1,15,15,702,2025.0,year
14765,1,15,15,702,2025.0,year
14766,1,15,15,702,2025.0,year
14767,1,15,15,702,2025.0,year
14768,1,15,15,702,2025.0,year
14769,1,15,15,702,2025.0,year
14770,1,15,15,702,2025.0,year
14771,1,15,15,702,2025.0,year
14772,1,15,15,702,2025.0,year
14773,1,15,15,702,2025.0,year
14774,1,15,15,702,2025.0,year
14775,1,41,41,702,2025.0,year
14776,1,21,3,702,2025.0,year
14777,1,15,15,702,2025.0,year
14778,1,15,15,702,2025.0,year
14779,1,15,15,702,2025.0,year
14780,1,15,15,702,2025.0,year
14781,1,15,15,702,2025.0,year
14782,1,4,4,702,2025.0,year
14783,1,15,15,702,2025.0,year
14784,1,15,15,702,2025.0,year
14785,1,15,15,702,2025.0,year
14786,1,15,15,702,2025.0,year
14787,1,15,15,702,2025.0,year
14788,1,15,15,702,2025.0,year
14789,1,15,15,702,2025.0,year
14790,1,15,4,702,2025.0,year
14791,1,15,15,702,2025.0,year
14792,1,15,15,702,2025.0,year
14793,1,15,15,702,2025.0,year
14794,1,21,3,702,2025.0,year
14795,1,15,15,702,2025.0,year
14796,1,15,15,702,2025.0,year
14797,1,39,39,702,2025.0,year
14798,1,15,15,702,2025.0,year
14799,1,15,15,702,2025.0,year
14800,1,15,15,702,2025.0,year
14801,1,15,15,702,2025.0,year
14802,1,46,46,702,2025.0,year
14803,1,15,15,702,2025.0,year
14804,1,15,15,702,2025.0,year
14805,1,15,15,702,2025.0,year
14806,1,15,15,702,2025.0,year
14807,1,15,15,702,2025.0,year
14808,1,15,15,702,2025.0,year
14809,1,15,15,702,2025.0,year
14810,1,15,15,702,2025.0,year
14811,1,15,15,702,2025.0,year
14812,1,15,15,702,2025.0,year
14813,1,15,15,702,2025.0,year
14814,1,15,15,702,2025.0,year
14815,1,15,15,702,2025.0,year
14816,1,15,15,702,2025.0,year
14817,1,15,15,702,2025.0,year
14818,1,15,15,702,2025.0,year
14819,1,15,15,702,2025.0,year
14820,1,15,15,702,2025.0,year
14821,1,15,15,702,2025.0,year
14822,1,15,15,702,2025.0,year
14823,1,15,15,702,2025.0,year
14824,1,15,15,702,2025.0,year
14825,1,15,15,702,2025.0,year
14826,1,15,15,702,2025.0,year
14827,1,15,15,702,2025.0,year
14828,1,15,15,702,2025.0,year
14829,1,21,15,702,2025.0,year
14830,1,15,15,702,2025.0,year
14831,1,15,15,702,2025.0,year
14832,1,3,3,702,2025.0,year
14833,1,15,15,702,2025.0,year
14834,1,15,15,702,2025.0,year
14835,1,15,15,702,2025.0,year
14836,1,15,15,702,2025.0,year
14837,1,15,15,702,2025.0,year
14838,1,15,15,702,2025.0,year
14839,1,15,15,702,2025.0,year
14840,1,15,15,702,2025.0,year
14841,1,15,15,702,2025.0,year
14842,1,15,15,702,2025.0,year
14843,1,15,15,702,2025.0,year
14844,1,15,15,702,2025.0,year
14845,1,15,15,702,2025.0,year
14846,1,15,15,702,2025.0,year
14847,1,15,15,702,2025.0,year
14848,1,21,15,702,2025.0,year
14849,1,15,15,702,2025.0,year
14850,1,15,15,702,2025.0,year
14851,1,15,15,702,2025.0,year
14852,1,41,41,702,2025.0,year
14853,1,15,15,702,2025.0,year
14854,1,3,3,702,2025.0,year
14855,1,15,15,702,2025.0,year
14856,1,15,15,702,2025.0,year
14857,1,15,15,702,2025.0,year
14858,1,15,15,702,2025.0,year
14859,1,15,15,702,2025.0,year
14860,1,15,15,702,2025.0,year
14861,1,15,15,702,2025.0,year
14862,1,15,15,702,2025.0,year
14863,1,15,15,702,2025.0,year
14864,1,15,15,702,2025.0,year
14865,1,15,15,702,2025.0,year
14866,1,15,15,702,2025.0,year
14867,1,21,15,702,2025.0,year
14868,1,15,15,702,2025.0,year
14869,1,15,15,702,2025.0,year
14870,1,4,4,702,2025.0,year
14871,1,15,15,702,2025.0,year
14872,1,15,15,702,2025.0,year
14873,1,15,15,702,2025.0,year
14874,1,15,15,702,2025.0,year
14875,1,15,15,702,2025.0,year
14876,1,15,15,702,2025.0,year
14877,1,15,15,702,2025.0,year
14878,1,15,15,702,2025.0,year
14879,1,15,15,702,2025.0,year
14880,1,15,15,702,2025.0,year
14881,1,15,15,702,2025.0,year
14882,1,15,15,702,2025.0,year
14883,1,15,15,702,2025.0,year
14884,1,4,4,702,2025.0,year
14885,1,15,15,702,2025.0,year
14886,1,15,15,702,2025.0,year
14887,1,15,15,702,2025.0,year
14888,1,15,15,702,2025.0,year
14889,1,15,15,702,2025.0,year
14890,1,15,15,702,2025.0,year
14891,1,15,15,702,2025.0,year
14892,1,15,15,702,2025.0,year
14893,1,15,15,702,2025.0,year
14894,1,15,15,702,2025.0,year
14895,1,39,39,702,2025.0,year
14896,1,15,15,702,2025.0,year
14897,1,15,15,702,2025.0,year
14898,1,4,4,702,2025.0,year
14899,1,15,15,702,2025.0,year
14900,1,15,15,702,2025.0,year
14901,1,15,15,702,2025.0,year
14902,1,15,15,702,2025.0,year
14903,1,15,15,702,2025.0,year
14904,1,4,4,702,2025.0,year
14905,1,15,15,702,2025.0,year
14906,1,15,15,702,2025.0,year
14907,1,15,15,702,2025.0,year
14908,1,15,15,702,2025.0,year
14909,1,15,15,702,2025.0,year
14910,1,15,15,702,2025.0,year
14911,1,15,15,702,2025.0,year
14912,1,15,15,702,2025.0,year
14913,1,15,15,702,2025.0,year
14914,1,15,15,702,2025.0,year
14915,1,15,15,702,2025.0,year
14916,1,15,15,702,2025.0,year
14917,1,15,15,702,2025.0,year
14918,1,41,41,702,2025.0,year
14919,1,15,15,702,2025.0,year
14920,1,15,15,702,2025.0,year
14921,1,15,15,702,2025.0,year
14922,1,15,15,702,2025.0,year
14923,1,3,3,702,2025.0,year
14924,1,15,15,702,2025.0,year
14925,1,15,15,702,2025.0,year
14926,1,4,4,702,2025.0,year
14927,1,15,15,702,2025.0,year
14928,1,15,15,702,2025.0,year
14929,1,15,15,702,2025.0,year
14930,1,15,15,702,2025.0,year
14931,1,15,15,702,2025.0,year
14932,1,15,15,702,2025.0,year
14933,1,15,15,702,2025.0,year
14934,1,15,15,702,2025.0,year
14935,1,15,15,702,2025.0,year
14936,1,15,12,702,2025.0,year
14937,1,15,15,702,2025.0,year
14938,1,15,15,702,2025.0,year
14939,1,15,15,702,2025.0,year
14940,1,15,15,702,2025.0,year
14941,1,15,12,702,2025.0,year
14942,1,15,15,702,2025.0,year
14943,1,15,15,702,2025.0,year
14944,1,15,15,702,2025.0,year
14945,1,15,15,702,2025.0,year
14946,1,15,15,702,2025.0,year
14947,1,15,15,702,2025.0,year
14948,1,15,15,702,2025.0,year
14949,1,15,15,702,2025.0,year
14950,1,15,15,702,2025.0,year
14951,1,15,15,702,2025.0,year
14952,1,15,15,702,2025.0,year
14953,1,15,15,702,2025.0,year
14954,1,15,15,702,2025.0,year
14955,1,15,15,702,2025.0,year
14956,1,15,15,702,2025.0,year
14957,1,15,15,702,2025.0,year
14958,1,15,15,702,2025.0,year
14959,1,15,15,702,2025.0,year
14960,1,15,15,702,2025.0,year
14961,1,15,15,702,2025.0,year
14962,1,15,15,702,2025.0,year
14963,1,15,15,702,2025.0,year
14964,1,15,15,702,2025.0,year
14965,1,15,15,702,2025.0,year
14966,1,15,15,702,2025.0,year
14967,1,15,15,702,2025.0,year
14968,1,15,15,702,2025.0,year
14969,1,15,15,702,2025.0,year
